question_id,question_content_sha256,sample_id,source_index,category,population,surface_class,eligible,evidence_candidates,dense_best_evidence_rank,dense_worst_evidence_rank,dense_8000_complete,dense_8000_any,dense_8000_delivered,dense_8000_chars,dense_8000_payload_sha256,dense_8000_ranking_sha256,dense_16000_complete,dense_16000_any,dense_16000_delivered,dense_16000_chars,dense_16000_payload_sha256,dense_16000_ranking_sha256,dense_32000_complete,dense_32000_any,dense_32000_delivered,dense_32000_chars,dense_32000_payload_sha256,dense_32000_ranking_sha256,bm25_best_evidence_rank,bm25_worst_evidence_rank,bm25_8000_complete,bm25_8000_any,bm25_8000_delivered,bm25_8000_chars,bm25_8000_payload_sha256,bm25_8000_ranking_sha256,bm25_16000_complete,bm25_16000_any,bm25_16000_delivered,bm25_16000_chars,bm25_16000_payload_sha256,bm25_16000_ranking_sha256,bm25_32000_complete,bm25_32000_any,bm25_32000_delivered,bm25_32000_chars,bm25_32000_payload_sha256,bm25_32000_ranking_sha256,hybrid_best_evidence_rank,hybrid_worst_evidence_rank,hybrid_8000_complete,hybrid_8000_any,hybrid_8000_delivered,hybrid_8000_chars,hybrid_8000_payload_sha256,hybrid_8000_ranking_sha256,hybrid_16000_complete,hybrid_16000_any,hybrid_16000_delivered,hybrid_16000_chars,hybrid_16000_payload_sha256,hybrid_16000_ranking_sha256,hybrid_32000_complete,hybrid_32000_any,hybrid_32000_delivered,hybrid_32000_chars,hybrid_32000_payload_sha256,hybrid_32000_ranking_sha256
152edafcfaccb80100fedd9618fb0d8bef7d39157fa916ec7a908ef7c3f6f27f,cc32d901f2df3bea99f5dc55cf30d77dca157d23a2aae4d1a25576cd3f4a4feb,conv-41,34,2,targeted,paraphrase,True,1,1,1,True,True,22,7991,58afbd5682277c2e65671a7447f6fb5922d8359b77a8d96ea8f57bdb312e6111,e81c816ca141a7a0fac8436458d18b2bfc76362c6b98cdd852af9d936db28cc1,True,True,43,15914,6b9cf4e33b951eee4441598dd6120bff97b64f417a2202375bd2c9d9cc794d80,e81c816ca141a7a0fac8436458d18b2bfc76362c6b98cdd852af9d936db28cc1,True,True,94,31971,ad6461fe961fe024b1fb080ed33c758bb8e42b8b82b0f383605477043dec713a,e81c816ca141a7a0fac8436458d18b2bfc76362c6b98cdd852af9d936db28cc1,7,7,True,True,22,7955,1b45b5a4db87a9e7cb02f5d43edaf8af422a1d88473256dfa3d5890ada45294b,a8c2adfa71144fe5aa6fd8b718ac1138c338731ead706dd0eba3bf16e610a837,True,True,47,15995,aec2409e652bc6bad0f2e920cbf09f7c8050ff91036175df97c63e84c103cf10,a8c2adfa71144fe5aa6fd8b718ac1138c338731ead706dd0eba3bf16e610a837,True,True,86,31911,8d0a319c022ba807f4a674f1a0de2da1c8b1dba4933b3c4d212e70d90651c2d9,a8c2adfa71144fe5aa6fd8b718ac1138c338731ead706dd0eba3bf16e610a837,1,1,True,True,23,7976,b21df63f3936875e9203cd69d61d81f54dc6b0711e5558b5a00b0b6077c3a5cb,acd7a200a0f008df178feb1b59112a089493e15298f781000b4c98edca6b0c5b,True,True,46,15929,470d5d865a9a5d8b4aca9a5bd28d31a097867c67eb387d18e55cb5f2c9cd957b,acd7a200a0f008df178feb1b59112a089493e15298f781000b4c98edca6b0c5b,True,True,89,31983,9225624b740fdd834863d1ab8c941ca5753ce6e1100e62d560941c01bb85e60e,acd7a200a0f008df178feb1b59112a089493e15298f781000b4c98edca6b0c5b
ad72d579039ea181d479ecb838e1d562952c69ccf832608256f0dcf58a9faf1d,1f567b66861808adde4d53fa31f691449d2fcf4619ed40c270c09240d27f0b47,conv-41,35,1,other,paraphrase,True,2,1,4,True,True,22,7899,0fcdfdbbb5e1eae4f4599c6a30da7a94535a50370924451e937d969b902b6dbb,96c4a1e9c471b04f9bd58250f183b12254de4d2e7069469867225cccfdcdad94,True,True,50,15976,6779d934a649db9fbfe2a85a6d990d030e5341c7afa6d9088e9f5d44bea2db34,96c4a1e9c471b04f9bd58250f183b12254de4d2e7069469867225cccfdcdad94,True,True,98,31962,b5b4ba5056579f91e1b1afd24105ff4f217b3c55c41fd5508d40dc5f1e83faab,96c4a1e9c471b04f9bd58250f183b12254de4d2e7069469867225cccfdcdad94,109,259,False,False,20,7961,12a624bc159ed7f72fd3bff8e25c8ae0eeab34221c1bded97b5e0fd77e5576a4,af7ea6ee99c139fa11cda16ffc39597e82e84784b88f96b33a53d8a999547740,False,False,41,15916,80f232f247f46b19530ef7972cfbeefb8943bc150da3877d86c5a69e9f85651e,af7ea6ee99c139fa11cda16ffc39597e82e84784b88f96b33a53d8a999547740,False,False,90,31930,24287cb0d5d75d8f8992a11507ba16eb3986ce59975875a4a5edc7035abf176b,af7ea6ee99c139fa11cda16ffc39597e82e84784b88f96b33a53d8a999547740,13,25,False,True,23,7930,3e72fe4488e2b94343047af552e8c6a227cc8b5d4af8d19ee11f09d7a7a28e9b,a0104728448b9ff1966761209f2e1feda3f5616f7816fcfba9035ac4fc902409,True,True,45,15895,d8566ea24937c1d37c3b739a5ab978300d538be6b7af8ca0a5f1c55ae4b8ef3a,a0104728448b9ff1966761209f2e1feda3f5616f7816fcfba9035ac4fc902409,True,True,92,31921,18e39471e1b5458844cfd048e705fa3580a1043891b362b93f103afd54c928c0,a0104728448b9ff1966761209f2e1feda3f5616f7816fcfba9035ac4fc902409
d224277eceff24fcf743cb31d90c2296293719caab166da4fca15b1b3962b2b2,609e70e098575f304d9f86ce577685245f6355985aaedd447693b65d29ce7e7b,conv-41,36,1,other,paraphrase,True,2,1,11,True,True,22,7915,db5dade85e78548a47c0592f72ab2c601e066306017643e6a262d76a7ec13e90,0c5b2b077a2f05eff387439da99ca3b16ddee9fee38454eed8893675271fd8b9,True,True,47,15996,6d46799ff1ac0945aa052e798f53486b11f0607c5114ede79fa663c49f8a06cd,0c5b2b077a2f05eff387439da99ca3b16ddee9fee38454eed8893675271fd8b9,True,True,95,31938,4ff3bcad5a1f31f7ed3f1170fb8616d15029afcc31bfdf8429b2ddf7188fd8a4,0c5b2b077a2f05eff387439da99ca3b16ddee9fee38454eed8893675271fd8b9,3,10,True,True,20,7968,b5c890a9d97ae9616883bddf3e90ea2befa60ba3e38230b7f7788ce88e426a40,58420153a8d440f786da15a051c2294eac14e5cba95da19bf466e2bdd2dd99fc,True,True,43,15910,5c0897a4cef99edacc0b2c2d9ff43fe76a5f0389c6f28e79efe35ea404a4d5d3,58420153a8d440f786da15a051c2294eac14e5cba95da19bf466e2bdd2dd99fc,True,True,86,31939,81e3531e3a40e1bd5a78c8da588b8a9ecc12ddbac95a1469a88b46ed37e4397f,58420153a8d440f786da15a051c2294eac14e5cba95da19bf466e2bdd2dd99fc,1,3,True,True,23,7947,242fcc82c86f62178c379e5a3da4b0fd8e5288de368c546034a8f3d2f7e78bae,324727439d6bed5480d9c054eb0350bfde0b0c042cc782f26780277054dbe60b,True,True,47,16000,b04c6151e4b4a6853bb6b89ce6216d8a25428a7d409947932c5dda796621d3ed,324727439d6bed5480d9c054eb0350bfde0b0c042cc782f26780277054dbe60b,True,True,92,31966,c07f72d25609fd511220b36ddcdbb7451e4822e03a5bedba741b98a2233e06c9,324727439d6bed5480d9c054eb0350bfde0b0c042cc782f26780277054dbe60b
c6d12ae10830d7054f9a8bfa6e109c37a3ce5571ce292916aa16dc6fc2760e2e,dd630484ec78b9b84394072d5fa075a4049bae33e82db108b040e8b048a6b5ed,conv-41,37,1,breadth,paraphrase,True,5,4,12,True,True,21,7971,d5332ff3caedbf15012b17e5776f835f4a3cd612eb5c2708498f816d3c3ddfe3,beef13ece98d9b00d9af5960df09215f0ac08fd7d76e0757db23b12b7db4c0b0,True,True,43,15970,8c58e73e86a0133febbc2d9273d128e83c33ea3ffa444f454ab97e7fa1b1274d,beef13ece98d9b00d9af5960df09215f0ac08fd7d76e0757db23b12b7db4c0b0,True,True,87,31981,99baf7ec951e90b06e6b06d40c888a0882b8d30423cf2304feab2c6732e60f14,beef13ece98d9b00d9af5960df09215f0ac08fd7d76e0757db23b12b7db4c0b0,1,64,False,True,20,7933,e7a34ebee82cd30c8d43f7b84598c9757294551157e65ec43bd038eac017e164,dc4d3a62f3b919fd82c625feca041d249fde81e3097b8857608142ab1b309aaf,False,True,38,15996,0176dae76c7fbbf12cefa6d3ddcc3c013ee74af53a1a8ec677f9477f7828990c,dc4d3a62f3b919fd82c625feca041d249fde81e3097b8857608142ab1b309aaf,True,True,81,31940,d43565a0e69dfac3c0efe08db7b030697d1d576e134cec8b76ff64f1a9f631c4,dc4d3a62f3b919fd82c625feca041d249fde81e3097b8857608142ab1b309aaf,3,16,True,True,20,7991,986e520d08195178f04f6b7dadf318b18569ec839c43a7fa83cdc0001221dc95,0648ec77c6bd67b7a18bee5ca58ec640f1c679e9fe3867734acd0149ae292448,True,True,39,15997,c3de26e4ab5cc90515fce6fb1e2442b6cf6b30afe38800d3bd8a6cda11a5205c,0648ec77c6bd67b7a18bee5ca58ec640f1c679e9fe3867734acd0149ae292448,True,True,83,31987,414eb73d8530ab1699fd243fcab474429e4cb5a550a6bb0c4270b038b986ba0a,0648ec77c6bd67b7a18bee5ca58ec640f1c679e9fe3867734acd0149ae292448
bd7fbfa7f1c6d80208462b78c7b7cdb646ad57a01230e87ac87250554c11fb30,b0cff0f246938ebd50819dbb0cb8be7895e1056e9cd03573ea18daf69a42a080,conv-41,38,2,targeted,paraphrase,True,1,70,70,False,False,23,7938,447a2140ba9df6ad823bb9a2ec9e840653debfefae5d9138c69c2aab0e8f75bf,9edfc84b87b4067942902d523585005163ed3cfa43d5f54fb5e06385c7cb857d,False,False,46,15977,04ec29d3f1627c60f709b98a24df480b4080613eccdd9b938533c42134ccf44f,9edfc84b87b4067942902d523585005163ed3cfa43d5f54fb5e06385c7cb857d,True,True,92,31994,c710c4e8226fed0f6ae7d8c38e3383d03185cfea90dd76b8d37e888043484d77,9edfc84b87b4067942902d523585005163ed3cfa43d5f54fb5e06385c7cb857d,328,328,False,False,22,7958,865fcfb882c56167b50f9756688ad1f6e679a99e714a50929ab1878d098bf7eb,b96c8062617cec9d3864f7db1a0c841cb8346adfbd6545a369c780cefbd92e57,False,False,42,15981,5c607eab3038e158500e0e62faae4af4b7ff45709cf2ab19834aa9790decdb63,b96c8062617cec9d3864f7db1a0c841cb8346adfbd6545a369c780cefbd92e57,False,False,87,31946,c8a25108055f075a796e418a3084017e018cef164c5544bc71be6ce54062980e,b96c8062617cec9d3864f7db1a0c841cb8346adfbd6545a369c780cefbd92e57,159,159,False,False,21,7976,24a1032e3434f2b16892fbb2a2082af90221829ec13638dd5730887d8ffda5d4,7ae8c682ba480212513018b4f99f342400ed201678c71abbd2126eb2bba4c4d1,False,False,42,15901,37bd1a2967f5ff91c75012ce528cade731d5f7b1417207856817642f23b0b6b4,7ae8c682ba480212513018b4f99f342400ed201678c71abbd2126eb2bba4c4d1,False,False,89,31938,1a744a5dddb59652270dd8533707de19b5660539046d3a74c33e974be11e8cde,7ae8c682ba480212513018b4f99f342400ed201678c71abbd2126eb2bba4c4d1
1a19d1712aad830025167a7eec6e7bb438396b956346b4f359ac16f12c6e71ae,3f859251bd1b3b077f18d085773144b9e1c2f1c6f4d70a117fa74f9942284d48,conv-41,39,3,targeted,surface_literal,True,1,49,49,False,False,23,7931,abdaca3b247308304544a1c32161f8cfc1889e7a7fe14b71ba7bcc7881d68cbb,bbebaf2d23a1a7e19d111a20077b4c4757b1fc7dffa932207ce35760db43c170,False,False,44,15968,cd8111c7bb2d6d3f8b494edb834d25cddcddad256f38ef3eefec8bc5d4f40b4c,bbebaf2d23a1a7e19d111a20077b4c4757b1fc7dffa932207ce35760db43c170,True,True,92,31987,727c73b19d9d46da1876f70b254ef456da8cdeb096577c24d9ca5c31f2ee3eff,bbebaf2d23a1a7e19d111a20077b4c4757b1fc7dffa932207ce35760db43c170,332,332,False,False,21,7900,5a2f6bf0daeb895fa1fba0641ce6b57e72ffd7fe2833914d1bff7bbcab29ad42,ee1565c9ea1bef2dd410fc83342fb5035e66706ae42f6a0c7e97b504868e852f,False,False,46,15987,b0cb61c0ded1daeffb2790cd82805056c9dac639e32ccf2707f0309f43866776,ee1565c9ea1bef2dd410fc83342fb5035e66706ae42f6a0c7e97b504868e852f,False,False,93,31999,8d780417ddf687a087401422e8c84643456faa7d363479807fa43f431427e27d,ee1565c9ea1bef2dd410fc83342fb5035e66706ae42f6a0c7e97b504868e852f,121,121,False,False,22,7962,be2bdcde1af587bd163d77bade1aedf74d18172750ef4d5808dce4cdb1394914,e5a36e0655c411d6a0a12ca0d6882cc927f9b93349adb83467d805a8cdb46e95,False,False,43,15932,ad01025eb1f19f33ef11c050220c52aad8a0807fa5fea970eeec4a6e994bbf3d,e5a36e0655c411d6a0a12ca0d6882cc927f9b93349adb83467d805a8cdb46e95,False,False,90,31952,8024b2ed2df4f63112f75595e6e753c8e8058d9fe0a7f241a21bc7725a70a070,e5a36e0655c411d6a0a12ca0d6882cc927f9b93349adb83467d805a8cdb46e95
e7351bea6186a9ab85c77ad84bab0c20098b1bb45415dbd676f8e18e16936bff,2b071d48f35bf823a46965b763fffb32148088838471e68ff1d6ad8b8a02ce66,conv-41,40,1,other,paraphrase,True,2,1,146,False,True,29,7944,af98b3aebb3cfcc61c08349eeb7605d6cf41b8a3cea0646a4264716e7c3b9edf,f45be84082cc26aa70988ddc1d293b1552b8f4c3b505ace8a9b4052c71860d00,False,True,54,15976,09e9af5f4e525f24860185551b3fe1cc4de544d335d0535b03522c0b8edc5285,f45be84082cc26aa70988ddc1d293b1552b8f4c3b505ace8a9b4052c71860d00,False,True,105,31861,54fb22f940a6c89914ba90d030e4aaa16f9296dc10753fce02cb52ac20231d23,f45be84082cc26aa70988ddc1d293b1552b8f4c3b505ace8a9b4052c71860d00,222,307,False,False,21,7976,98bce7af0830855928c53bd588001af76099cb5253d196b09b64808f8b5bb42a,bb8aea4e3d56de06704487c3ba2bec5664b02d2d26a3179d6a3b8e23f1974d64,False,False,41,15932,2743d9430ba61aacac736138f25b4d1bf9e96ebca8ea85da45e01f5069f1fadd,bb8aea4e3d56de06704487c3ba2bec5664b02d2d26a3179d6a3b8e23f1974d64,False,False,83,31961,4283dc419c42a607aa2de65b5558e4e6b75b6c485160057ab85483de97fef073,bb8aea4e3d56de06704487c3ba2bec5664b02d2d26a3179d6a3b8e23f1974d64,15,265,False,True,24,7941,ab2dca56c36babdcb7efeb1ac62c3d785c5d6abd7a09f3eb40076d25f069d296,592f9b7fd0f1ad6d69b61cd850afa48ad69eae33b788cfa35b22073fa90575d0,False,True,47,15893,17c67928665410059574924730b8238536687431524a5ac3ad6a9564a245b6a8,592f9b7fd0f1ad6d69b61cd850afa48ad69eae33b788cfa35b22073fa90575d0,False,True,92,31998,37ffb67210a153a628ddc690d57108a1e4fb604e685ec718449b19b0f826c926,592f9b7fd0f1ad6d69b61cd850afa48ad69eae33b788cfa35b22073fa90575d0
1617c689353d45ffb675cf8997cbb721c375af92eac8f9b6212c13f16c159593,62c9f47067a27449de4615123bb9626c372b6f00aeb48ffa2651314bf712e6d7,conv-41,41,3,targeted,paraphrase,True,1,78,78,False,False,26,7988,9b654d239b4499c74b8011b7571e620e9f97b73ccaf65a37514dc6c082283b68,923f935f932a3da0696722547a2998adca00a5355900adc9ed73e2a8c1e9ee6d,False,False,53,15946,9204b3cd27e7ac5ca5d2136e72a1b7410218a72a6505dd264815bafe6fb35c74,923f935f932a3da0696722547a2998adca00a5355900adc9ed73e2a8c1e9ee6d,True,True,103,31979,f46d552a1a25a81ed6326b0bdfb663da8511861e934eb42634d4b9e178647282,923f935f932a3da0696722547a2998adca00a5355900adc9ed73e2a8c1e9ee6d,44,44,False,False,23,7987,d88dd7ef0e7248d8385e03eb23d45edcb47145bea855944ef8efdb1599c099c8,1fe8e8647475de25a1b39e3daf7f483de056faa7e9da3c5d37d0771dcd7bec92,True,True,44,15943,187bd804c4cec6e5217c943611e7cc07203fd7b74234aee04254a421f7f5e8a0,1fe8e8647475de25a1b39e3daf7f483de056faa7e9da3c5d37d0771dcd7bec92,True,True,84,31980,7cb702985bbacdbd247bb9ae699c47014e824776f713a5295cf254a9a3a80b24,1fe8e8647475de25a1b39e3daf7f483de056faa7e9da3c5d37d0771dcd7bec92,42,42,False,False,24,7989,7892ae8d3e47ceb49b84c1c1b805a68d583446fc2ab25fd8449ace5b628c0973,cd45ec7b7e9e094e577a58f0ebb806f75fd2bac1f3aae181ccb6228af47a268a,True,True,47,15958,9b1082b7fb0103dcf5bc51d62c0d9065f63831a1aa24237545ddec9702c655f7,cd45ec7b7e9e094e577a58f0ebb806f75fd2bac1f3aae181ccb6228af47a268a,True,True,95,31975,662282476585321a7a612430c6b88c504a511884366887c8cc5f591f2eafd516,cd45ec7b7e9e094e577a58f0ebb806f75fd2bac1f3aae181ccb6228af47a268a
98c68d28bd72073b8335156b7e0fea200885bbe8eba096ed847f75c5fc1edddb,aa4408372c2ef793061da5f8484e9f65dcf3747dd7f6594f4aa2fae36473a993,conv-41,42,1,other,paraphrase,True,2,1,17,True,True,25,8000,b36610ee44eab4aeff703e7dbd2f53ce9e0fbeb8ca156bed403f5ec3ce464596,6f64910d2f2ce08281d6fd44c3cdfd3e88b837e444a49d96bd13a79dcb88f0ef,True,True,48,15917,cdb27c8c17c56d35d555f2c485322fd7fa2bc215e1bb4adfa508bdbbae7e5fe2,6f64910d2f2ce08281d6fd44c3cdfd3e88b837e444a49d96bd13a79dcb88f0ef,True,True,94,31967,7c2c04abb0e1972a836bdaa0c777720af7485e574fdd99c4b44e9c9da5d340b2,6f64910d2f2ce08281d6fd44c3cdfd3e88b837e444a49d96bd13a79dcb88f0ef,1,13,True,True,20,7947,972e5e3b944ca63e74661145d58d5eb1a9aa2b5216a4d40d9dd785dbb3f46b8b,a719a9fd03d32851d2c92fc058a6ecdb0a707056c72e1bae1147555d3048085c,True,True,39,15972,9ab38759f9c1954164c4a6cfabc354b26b2bb81f0f7153ae913cd03e5b3061fe,a719a9fd03d32851d2c92fc058a6ecdb0a707056c72e1bae1147555d3048085c,True,True,85,31980,c1941b923eb634af74042f5d89087b367bba9786dc1decb1d3e71288032cd64f,a719a9fd03d32851d2c92fc058a6ecdb0a707056c72e1bae1147555d3048085c,1,6,True,True,21,7979,bb2a188252595a16f70cfae000bb612bffe3d2eecc32eec400cabc917d5250a4,36e8e106fec27cbb9dfc018c6fb8670f2bccbb2af3a519048372781ed9114cfd,True,True,44,15988,b72aaa418e1215ea7535fb32415b27faf51e0353b2e96f1f0a57f92fd7ff5bb3,36e8e106fec27cbb9dfc018c6fb8670f2bccbb2af3a519048372781ed9114cfd,True,True,88,31895,24cd46a7328484fb52970248c9d4efc9b2327dd8e13b664ac707bad29176dd90,36e8e106fec27cbb9dfc018c6fb8670f2bccbb2af3a519048372781ed9114cfd
1b24de20447e3bd6d78d7361f25b869b2b22726f4b1a3f6bfa4115582b59e86e,50fca74a4e87dd72cd5e7e64926d0fe849f5dd78fc0ecf223f099f7ea42db139,conv-41,43,2,targeted,paraphrase,True,1,1,1,True,True,25,7983,5ba8870e7f76b93fcc7957892326c3f4e59725f5329e807e936396332390b094,52f49a033110ced01d806583b6c017cfbbd49957abaa42842b6be4ed69f32616,True,True,47,15911,729cb38af433cf2e9c9029ce22b9c12e307d26e2771bb1035b068a29380bed93,52f49a033110ced01d806583b6c017cfbbd49957abaa42842b6be4ed69f32616,True,True,94,31992,6f1a373d6c18fe5a55004fa1c93588bb86daa5e787f2e066839459f683ddf166,52f49a033110ced01d806583b6c017cfbbd49957abaa42842b6be4ed69f32616,1,1,True,True,20,7941,543994413f7ff50825d63d1daf27cb9b0f3982575e0bf4a6fbe4132c1b9538ee,46f34029f18736c2efe1e83e520dc939bfba1479ed150ec844c23e79ae8d2419,True,True,42,15984,cb1d74ca6ceb366a2f5c6752375befa6e351cd49f3271ca871090a08471603df,46f34029f18736c2efe1e83e520dc939bfba1479ed150ec844c23e79ae8d2419,True,True,80,31903,9968b747ae050741cefce5abb9235f5ee75b87b9203c8fc760d9ba6705936ecd,46f34029f18736c2efe1e83e520dc939bfba1479ed150ec844c23e79ae8d2419,1,1,True,True,21,7973,62c2b84ded2e8b1eae31c3a285f160f1449e119694c2c5a9ad4f3e0974d027dd,6c43d9de093e2a1e36477d444c6ab32b7c06ce5fc5f62ec3489b0f53289dc505,True,True,42,15948,78c15765cb2f9736e5cea305d21e67c95cc7c7ec94d08676722362aa0dd2bd7e,6c43d9de093e2a1e36477d444c6ab32b7c06ce5fc5f62ec3489b0f53289dc505,True,True,88,31908,898d0a598cc918758eaf2f6e903534fc893d20d173e8c69b1ef7ff0e16c2ebdb,6c43d9de093e2a1e36477d444c6ab32b7c06ce5fc5f62ec3489b0f53289dc505
add82d28e06d3471718bbfd0c7e59110498a92f8e42bbdf957e5a1280f34d7a1,aa7bb8286c88c3c7043f32dd0594090335d53623ce943b9c9374e4aed27ba09b,conv-41,44,1,breadth,paraphrase,True,3,3,274,False,True,22,7979,255977c8b3229f4ee6dc40069f78627b0ddfdf921934b6285ac93bcbd149fe0b,a04e7b0d04a00a6a83652d0181a0e6ff0beff3667d93992f9cd9e28e046aedd3,False,True,44,15962,acfa2e19e47e6b8aed6c77424b19d568f1e35b88160e15811a43e169778d2cd9,a04e7b0d04a00a6a83652d0181a0e6ff0beff3667d93992f9cd9e28e046aedd3,False,True,93,32000,5dd32399469c0cf65f5b39c755951c4677f722826e8c1b0a8dc5a70e2f06e76b,a04e7b0d04a00a6a83652d0181a0e6ff0beff3667d93992f9cd9e28e046aedd3,2,259,False,True,24,7929,a83bd1dac5baaf6b1026be580a80e9fcd364e2af2a7475ae0a676e870e343a37,de775d39e9b1453ec55f373cd4cd9f9b788784b604506762f2f9cebf2635f07c,False,True,45,15982,237bcbc918d417ec39e05566ff39a02fe87ff10e543b4c2e26a84391e803a8e3,de775d39e9b1453ec55f373cd4cd9f9b788784b604506762f2f9cebf2635f07c,False,True,86,31941,9ad0adfc347b269303ff3c7b3f194ba14b9bea9ed6b9e79daa8ef29725fd367f,de775d39e9b1453ec55f373cd4cd9f9b788784b604506762f2f9cebf2635f07c,1,298,False,True,22,7993,c6d99e973475951da6356ba6839f8d5a84130b00431168ba8c74164a6cd28252,b3b1c04c855fdb66356550efd8ba6b2ab8f39c986c44c410a94af48da0342ca9,False,True,46,15980,1603f21fecd53067b48225c7270cd203a9f6f5514dd1eb3c5dd42448f388b99f,b3b1c04c855fdb66356550efd8ba6b2ab8f39c986c44c410a94af48da0342ca9,False,True,89,31949,e88d4501d04e8dc48ceed27897a991630f8de4933882b547e2b5e6821885153d,b3b1c04c855fdb66356550efd8ba6b2ab8f39c986c44c410a94af48da0342ca9
c4bf69d7d06891f87c346b585f431847a897b337b49dbe2e45e05f88e593b64e,ac74b05d9739f8ce96af319aa8b722bc7dd41630b1488048ce17f47a3131b9f0,conv-41,45,3,other,paraphrase,True,2,89,195,False,False,25,7997,973fa0976740df847aa57d0a3e6689d54084a0ceabc7fafb8469162422912525,4a75f1b043d8567ad8154992010f4b6691ff423224889e89d05836d3c5e4aa7b,False,False,52,15897,aee62562c63db384ac2af376b11ae95dfb37a728acfcc6fff2e468478fd5a418,4a75f1b043d8567ad8154992010f4b6691ff423224889e89d05836d3c5e4aa7b,False,True,100,31918,712aa3970e2725fb94e6e2b43e40408c36f8ccbda76c1a01acb95e00e2601255,4a75f1b043d8567ad8154992010f4b6691ff423224889e89d05836d3c5e4aa7b,149,155,False,False,25,7963,f0d8e20107536f95ba57774aa3e520dfcb35578cbc5c48f0a12ba697b3c1b027,4aabc1eadb3ffa6a1623226c3b29515e03e7903188bc6f7a8f19e31c47dde3c5,False,False,46,15976,e3f30c9dad626e6cd53386ce6f1b3e9ea47314aacb844ea6a39c1d40446d821d,4aabc1eadb3ffa6a1623226c3b29515e03e7903188bc6f7a8f19e31c47dde3c5,False,False,89,31926,14ef21a90e6cf570c415d3dce9e28781a085a8a1b9293e16e1d48a2c14c0736f,4aabc1eadb3ffa6a1623226c3b29515e03e7903188bc6f7a8f19e31c47dde3c5,137,202,False,False,25,7993,66318919412e6ab08ab28d8310cec70ce07cd5d3bddb62e7e46b32385b7d5fa5,8e0823e2c6082b9469e20a3c079de92ee0acd5604601e5187cd7b5be4bbf1653,False,False,49,15950,e7596458d62a60f4985ffa419204d7c0ab2e32caf7b1dedda6af92efa0272ff7,8e0823e2c6082b9469e20a3c079de92ee0acd5604601e5187cd7b5be4bbf1653,False,False,95,31907,1cb3c97a3eec981ecce9bdb4de453790f9e0ebfab2eed3c4cd2be3173934c5bf,8e0823e2c6082b9469e20a3c079de92ee0acd5604601e5187cd7b5be4bbf1653
6c16f32fb892ddbc30e3e5634c866df598de30e09a47b7163d028d1bcce553d7,eea9e6707ae9d108aa5e55b0e0aec01be4404fd927c1b9aa99b2ac025da3fc9e,conv-41,46,2,targeted,paraphrase,True,1,17,17,True,True,22,7988,20496e75e34b5f0f9201eb62227fe5690756b5ed4739666d6dcbd2d42d33bfc2,b6f125115503800346ecbc3058768e1b0ebd94af4ed7c5d4d9659e0028a73b6c,True,True,42,15935,24097bccc105516f233124375b2023ddaa45beb2833192687f51b0010a06df1e,b6f125115503800346ecbc3058768e1b0ebd94af4ed7c5d4d9659e0028a73b6c,True,True,91,31963,43799eba1684fead07e95f3b4ce28035641deb6f4ec6139385f26d893ad7f015,b6f125115503800346ecbc3058768e1b0ebd94af4ed7c5d4d9659e0028a73b6c,1,1,True,True,21,7999,030ca9764ebe62fcd7b14f9a2bda205d0358c98fd9a89ea6cb451399b6608bb8,a31bb662b5bc7709137add4f3c51e5fa79d55250540c1bf86b7f5ead2b97a970,True,True,44,15970,31c32bd462f08db4d2ce8389181fb322e65279ae78c5b4ada0042e342ec4355d,a31bb662b5bc7709137add4f3c51e5fa79d55250540c1bf86b7f5ead2b97a970,True,True,90,31988,18737bb88c5d8f576aeccc28230e08254291e4c10d111a99a863be941ad257c4,a31bb662b5bc7709137add4f3c51e5fa79d55250540c1bf86b7f5ead2b97a970,4,4,True,True,21,7980,3c2ea8e29c32a67eb71e3325578020a0316594511eba443cf4331aefda2cc03e,1cf47382f41ab2dc57273ef664d6548aacf34f9045ea897ca5ad14c9a629f5f0,True,True,44,15928,172067545d16ec0a4ae3426b710d9ad475fcb7e39f4d017548f2385abc5f59b7,1cf47382f41ab2dc57273ef664d6548aacf34f9045ea897ca5ad14c9a629f5f0,True,True,89,31981,fc3b1c2e3d245a7f62d05786a94e7953988054cc9a9b150f3ed1a2bdd1b27bca,1cf47382f41ab2dc57273ef664d6548aacf34f9045ea897ca5ad14c9a629f5f0
